DateTime,Refugees
2023-01-10,378
2023-01-11,372
2023-01-12,396
2023-01-13,373
2023-01-14,412
2023-01-15,414
2023-01-16,394
2023-01-17,426
2023-01-18,386
2023-01-19,382
2023-01-20,413
2023-01-21,424
2023-01-22,425
2023-01-23,441
2023-01-24,431
2023-01-25,430
2023-01-26,455
2023-01-27,453
2023-01-28,450
2023-01-29,420
2023-01-30,478
2023-01-31,461
2023-02-01,470
2023-02-02,479
2023-02-03,477
2023-02-04,488
2023-02-05,464
2023-02-06,497
2023-02-07,522
2023-02-08,499
2023-02-09,516
2023-02-10,496
2023-02-11,523
2023-02-12,509
2023-02-13,526
2023-02-14,531
2023-02-15,537
2023-02-16,519
2023-02-17,552
2023-02-18,536
2023-02-19,555
2023-02-20,554
2023-02-21,566
2023-02-22,561
2023-02-23,560
2023-02-24,555
2023-02-25,568
2023-02-26,578
2023-02-27,597
2023-02-28,589
2023-03-01,593
2023-03-02,588
2023-03-03,593
2023-03-04,601
2023-03-05,603
2023-03-06,600
2023-03-07,611
2023-03-08,595
2023-03-09,608
2023-03-10,605
2023-03-11,614
2023-03-12,627
2023-03-13,644
2023-03-14,646
2023-03-15,633
2023-03-16,635
2023-03-17,650
2023-03-18,644
2023-03-19,644
2023-03-20,656
2023-03-21,661
2023-03-22,658
2023-03-23,667
2023-03-24,670
2023-03-25,653
2023-03-26,684
2023-03-27,678
2023-03-28,656
2023-03-29,699
2023-03-30,702
2023-03-31,698
2023-04-01,682
2023-04-02,681
2023-04-03,697
2023-04-04,696
2023-04-05,699
2023-04-06,693
2023-04-07,704
2023-04-08,705
2023-04-09,714
2023-04-10,723
2023-04-11,711
2023-04-12,709
2023-04-13,703
2023-04-14,701
2023-04-15,734
2023-04-16,721
2023-04-17,738
2023-04-18,710
2023-04-19,738
2023-04-20,714
2023-04-21,729
2023-04-22,726
2023-04-23,718
2023-04-24,741
2023-04-25,725
2023-04-26,733
2023-04-27,714
2023-04-28,739
2023-04-29,714
2023-04-30,721
2023-05-01,741
2023-05-02,742
2023-05-03,746
2023-05-04,748
2023-05-05,720
2023-05-06,742
2023-05-07,718
2023-05-08,730
2023-05-09,751
2023-05-10,743
2023-05-11,738
2023-05-12,731
2023-05-13,734
2023-05-14,724
2023-05-15,734
2023-05-16,729
2023-05-17,748
2023-05-18,742
2023-05-19,731
2023-05-20,730
2023-05-21,748
2023-05-22,744
2023-05-23,726
2023-05-24,753
2023-05-25,728
2023-05-26,736
2023-05-27,718
2023-05-28,733
2023-05-29,738
2023-05-30,728
2023-05-31,720
2023-06-01,739
2023-06-02,745
2023-06-03,715
2023-06-04,721
2023-06-05,722
2023-06-06,709
2023-06-07,698
2023-06-08,710
2023-06-09,689
2023-06-10,690
2023-06-11,702
2023-06-12,710
2023-06-13,706
2023-06-14,699
2023-06-15,697
2023-06-16,703
2023-06-17,698
2023-06-18,714
2023-06-19,695
2023-06-20,693
2023-06-21,679
2023-06-22,681
2023-06-23,661
2023-06-24,666
2023-06-25,670
2023-06-26,701
2023-06-27,676
2023-06-28,680
2023-06-29,657
2023-06-30,651
2023-07-01,642
2023-07-02,651
2023-07-03,642
2023-07-04,642
2023-07-05,647
2023-07-06,652
2023-07-07,636
2023-07-08,679
2023-07-09,638
2023-07-10,622
2023-07-11,617
2023-07-12,625
2023-07-13,633
2023-07-14,619
2023-07-15,623
2023-07-16,601
2023-07-17,613
2023-07-18,631
2023-07-19,641
2023-07-20,599
2023-07-21,604
2023-07-22,598
2023-07-23,604
2023-07-24,573
2023-07-25,566
2023-07-26,609
2023-07-27,590
2023-07-28,587
2023-07-29,563
2023-07-30,588
2023-07-31,560
2023-08-01,560
2023-08-02,562
2023-08-03,573
2023-08-04,548
2023-08-05,539
2023-08-06,536
2023-08-07,533
2023-08-08,542
2023-08-09,512
2023-08-10,538
2023-08-11,502
2023-08-12,539
2023-08-13,529
2023-08-14,518
2023-08-15,536
2023-08-16,524
2023-08-17,503
2023-08-18,488
2023-08-19,493
2023-08-20,494
2023-08-21,486
2023-08-22,484
2023-08-23,491
2023-08-24,475
2023-08-25,492
2023-08-26,495
2023-08-27,465
2023-08-28,460
2023-08-29,484
2023-08-30,444
2023-08-31,460
2023-09-01,462
2023-09-02,442
2023-09-03,457
2023-09-04,456
2023-09-05,421
2023-09-06,424
2023-09-07,446
2023-09-08,437
2023-09-09,418
2023-09-10,416
2023-09-11,413
2023-09-12,433
2023-09-13,438
2023-09-14,416
2023-09-15,405
2023-09-16,413
2023-09-17,426
2023-09-18,418
2023-09-19,418
2023-09-20,412
2023-09-21,411
2023-09-22,395
2023-09-23,393
2023-09-24,393
2023-09-25,405
2023-09-26,374
2023-09-27,408
2023-09-28,390
2023-09-29,372
2023-09-30,403
2023-10-01,396
2023-10-02,375
2023-10-03,390
2023-10-04,387
2023-10-05,358
2023-10-06,386
2023-10-07,361
2023-10-08,382
2023-10-09,389
2023-10-10,366
2023-10-11,373
2023-10-12,379
2023-10-13,395
2023-10-14,349
2023-10-15,367
2023-10-16,367
2023-10-17,364
2023-10-18,360
2023-10-19,358
2023-10-20,367
2023-10-21,366
2023-10-22,365
2023-10-23,374
2023-10-24,361
2023-10-25,364
2023-10-26,371
2023-10-27,380
2023-10-28,370
2023-10-29,327
2023-10-30,350
2023-10-31,353
2023-11-01,363
2023-11-02,359
2023-11-03,361
2023-11-04,353
2023-11-05,364
2023-11-06,371
2023-11-07,372
2023-11-08,351
2023-11-09,355
2023-11-10,358
2023-11-11,357
2023-11-12,365
2023-11-13,369
2023-11-14,367
2023-11-15,363
2023-11-16,354
2023-11-17,353
2023-11-18,352
2023-11-19,360
2023-11-20,379
2023-11-21,373
2023-11-22,370
2023-11-23,381
2023-11-24,373
2023-11-25,379
2023-11-26,367
2023-11-27,369
2023-11-28,374
2023-11-29,378
2023-11-30,386
2023-12-01,387
2023-12-02,387
2023-12-03,384
2023-12-04,390
2023-12-05,393
2023-12-06,387
2023-12-07,400
2023-12-08,388
2023-12-09,430
2023-12-10,410
2023-12-11,409
2023-12-12,399
2023-12-13,430
2023-12-14,412
2023-12-15,430
2023-12-16,405
2023-12-17,436
2023-12-18,431
2023-12-19,421
2023-12-20,429
2023-12-21,426
2023-12-22,426
2023-12-23,432
2023-12-24,449
2023-12-25,439
2023-12-26,440
2023-12-27,465
2023-12-28,423
2023-12-29,465
2023-12-30,481
2023-12-31,450
2024-01-01,477
2024-01-02,474
2024-01-03,481
2024-01-04,482
2024-01-05,475
2024-01-06,456
2024-01-07,468
2024-01-08,482
2024-01-09,474
2024-01-10,499
2024-01-11,493
2024-01-12,500
2024-01-13,506
2024-01-14,504
2024-01-15,524
2024-01-16,492
2024-01-17,527
2024-01-18,517
2024-01-19,538
2024-01-20,532
2024-01-21,552
2024-01-22,525
2024-01-23,550
2024-01-24,554
2024-01-25,538
2024-01-26,560
2024-01-27,547
2024-01-28,534
2024-01-29,547
2024-01-30,547
2024-01-31,561
2024-02-01,559
2024-02-02,578
2024-02-03,544
2024-02-04,568
2024-02-05,580
2024-02-06,569
2024-02-07,591
2024-02-08,588
2024-02-09,572
2024-02-10,593
2024-02-11,603
2024-02-12,622
2024-02-13,590
2024-02-14,613
2024-02-15,597
2024-02-16,623
2024-02-17,623
2024-02-18,605
2024-02-19,642
2024-02-20,627
2024-02-21,635
2024-02-22,649
2024-02-23,650
2024-02-24,636
2024-02-25,633
2024-02-26,637
2024-02-27,657
2024-02-28,650
2024-02-29,620
2024-03-01,665
2024-03-02,649
2024-03-03,657
2024-03-04,683
2024-03-05,660
2024-03-06,673
2024-03-07,655
2024-03-08,679
2024-03-09,687
2024-03-10,667
2024-03-11,690
2024-03-12,673
2024-03-13,678
2024-03-14,698
2024-03-15,688
2024-03-16,685
2024-03-17,685
2024-03-18,703
2024-03-19,722
2024-03-20,682
2024-03-21,699
2024-03-22,704
2024-03-23,706
2024-03-24,716
2024-03-25,708
2024-03-26,735
2024-03-27,708
2024-03-28,722
2024-03-29,716
2024-03-30,722
2024-03-31,717
2024-04-01,717
2024-04-02,743
2024-04-03,741
2024-04-04,729
2024-04-05,726
2024-04-06,727
2024-04-07,750
2024-04-08,728
2024-04-09,725
2024-04-10,729
2024-04-11,735
2024-04-12,760
2024-04-13,724
2024-04-14,726
2024-04-15,747
2024-04-16,750
2024-04-17,731
2024-04-18,738
2024-04-19,736
2024-04-20,725
2024-04-21,714
2024-04-22,744
2024-04-23,739
2024-04-24,760
2024-04-25,725
2024-04-26,740
2024-04-27,737
2024-04-28,744
2024-04-29,739
2024-04-30,731
2024-05-01,735
2024-05-02,719
2024-05-03,732
2024-05-04,731
2024-05-05,747
2024-05-06,751
2024-05-07,731
2024-05-08,730
2024-05-09,722
2024-05-10,724
2024-05-11,726
2024-05-12,739
2024-05-13,730
2024-05-14,724
2024-05-15,725
2024-05-16,732
2024-05-17,714
2024-05-18,731
2024-05-19,713
2024-05-20,699
2024-05-21,711
2024-05-22,701
2024-05-23,714
2024-05-24,687
2024-05-25,696
2024-05-26,694
2024-05-27,698
2024-05-28,681
2024-05-29,687
2024-05-30,685
2024-05-31,703
2024-06-01,685
2024-06-02,700
2024-06-03,671
2024-06-04,677
2024-06-05,667
2024-06-06,667
2024-06-07,641
2024-06-08,681
2024-06-09,658
2024-06-10,657
2024-06-11,658
2024-06-12,668
2024-06-13,656
2024-06-14,637
2024-06-15,637
2024-06-16,632
2024-06-17,642
2024-06-18,636
2024-06-19,640
2024-06-20,613
2024-06-21,645
2024-06-22,631
2024-06-23,634
2024-06-24,613
2024-06-25,593
2024-06-26,618
2024-06-27,613
2024-06-28,606
2024-06-29,597
2024-06-30,573
2024-07-01,580
2024-07-02,570
2024-07-03,588
2024-07-04,563
2024-07-05,571
2024-07-06,570
2024-07-07,555
2024-07-08,575
2024-07-09,554
2024-07-10,546
2024-07-11,531
2024-07-12,551
2024-07-13,532
2024-07-14,530
2024-07-15,525
2024-07-16,529
2024-07-17,523
2024-07-18,520
2024-07-19,516
2024-07-20,518
2024-07-21,497
2024-07-22,499
2024-07-23,520
2024-07-24,461
2024-07-25,472
2024-07-26,473
2024-07-27,479
2024-07-28,457
2024-07-29,457
2024-07-30,467
2024-07-31,474
2024-08-01,441
2024-08-02,448
2024-08-03,452
2024-08-04,460
2024-08-05,448
2024-08-06,428
2024-08-07,437
2024-08-08,439
2024-08-09,419
2024-08-10,423
2024-08-11,403
2024-08-12,419
2024-08-13,386
2024-08-14,398
2024-08-15,384
2024-08-16,408
2024-08-17,388
2024-08-18,391
2024-08-19,381
2024-08-20,379
2024-08-21,368
2024-08-22,371
2024-08-23,380
2024-08-24,341
2024-08-25,349
2024-08-26,360
2024-08-27,336
2024-08-28,321
2024-08-29,348
2024-08-30,313
2024-08-31,324
