DateTime,Refugees
2023-07-26,770
2023-07-27,747
2023-07-28,743
2023-07-29,712
2023-07-30,744
2023-07-31,709
2023-08-01,709
2023-08-02,711
2023-08-03,724
2023-08-04,693
2023-08-05,682
2023-08-06,678
2023-08-07,675
2023-08-08,685
2023-08-09,647
2023-08-10,680
2023-08-11,635
2023-08-12,682
2023-08-13,670
2023-08-14,656
2023-08-15,679
2023-08-16,662
2023-08-17,637
2023-08-18,618
2023-08-19,624
2023-08-20,625
2023-08-21,614
2023-08-22,612
2023-08-23,621
2023-08-24,601
2023-08-25,622
2023-08-26,626
2023-08-27,588
2023-08-28,582
2023-08-29,612
2023-08-30,562
2023-08-31,582
2023-09-01,585
2023-09-02,559
2023-09-03,579
2023-09-04,576
2023-09-05,533
2023-09-06,537
2023-09-07,565
2023-09-08,552
2023-09-09,529
2023-09-10,526
2023-09-11,522
2023-09-12,548
2023-09-13,554
2023-09-14,526
2023-09-15,512
2023-09-16,522
2023-09-17,539
2023-09-18,529
2023-09-19,529
2023-09-20,522
2023-09-21,520
2023-09-22,500
2023-09-23,498
2023-09-24,497
2023-09-25,512
2023-09-26,473
2023-09-27,516
2023-09-28,493
2023-09-29,471
2023-09-30,510
2023-10-01,501
2023-10-02,475
2023-10-03,493
2023-10-04,489
2023-10-05,453
2023-10-06,489
2023-10-07,456
2023-10-08,483
2023-10-09,493
2023-10-10,464
2023-10-11,472
2023-10-12,480
2023-10-13,500
2023-10-14,442
2023-10-15,465
2023-10-16,464
2023-10-17,460
2023-10-18,456
2023-10-19,453
2023-10-20,464
2023-10-21,463
2023-10-22,461
2023-10-23,473
2023-10-24,457
2023-10-25,460
2023-10-26,469
2023-10-27,480
2023-10-28,468
2023-10-29,414
2023-10-30,443
2023-10-31,447
2023-11-01,459
2023-11-02,454
2023-11-03,456
2023-11-04,447
2023-11-05,461
2023-11-06,470
2023-11-07,470
2023-11-08,443
2023-11-09,449
2023-11-10,453
2023-11-11,451
2023-11-12,462
2023-11-13,467
2023-11-14,465
2023-11-15,459
2023-11-16,447
2023-11-17,447
2023-11-18,445
2023-11-19,455
2023-11-20,480
2023-11-21,472
2023-11-22,468
2023-11-23,482
2023-11-24,472
2023-11-25,479
2023-11-26,464
2023-11-27,467
2023-11-28,474
2023-11-29,479
2023-11-30,488
2023-12-01,490
2023-12-02,490
2023-12-03,486
2023-12-04,494
2023-12-05,497
2023-12-06,489
2023-12-07,506
2023-12-08,491
2023-12-09,544
2023-12-10,519
2023-12-11,517
2023-12-12,505
2023-12-13,544
2023-12-14,521
2023-12-15,544
2023-12-16,512
2023-12-17,552
2023-12-18,546
2023-12-19,533
2023-12-20,543
2023-12-21,538
2023-12-22,539
2023-12-23,547
2023-12-24,568
2023-12-25,555
2023-12-26,556
2023-12-27,588
2023-12-28,535
2023-12-29,588
2023-12-30,608
2023-12-31,570
2024-01-01,604
2024-01-02,600
2024-01-03,608
2024-01-04,610
2024-01-05,601
2024-01-06,578
2024-01-07,592
2024-01-08,610
2024-01-09,600
2024-01-10,631
2024-01-11,624
2024-01-12,633
2024-01-13,640
2024-01-14,638
2024-01-15,663
2024-01-16,622
2024-01-17,666
2024-01-18,654
2024-01-19,681
2024-01-20,674
2024-01-21,699
2024-01-22,664
2024-01-23,696
2024-01-24,701
2024-01-25,681
2024-01-26,708
2024-01-27,692
2024-01-28,676
2024-01-29,692
2024-01-30,691
2024-01-31,710
2024-02-01,707
2024-02-02,731
2024-02-03,688
2024-02-04,719
2024-02-05,733
2024-02-06,720
2024-02-07,748
2024-02-08,744
2024-02-09,724
2024-02-10,750
2024-02-11,763
2024-02-12,786
2024-02-13,747
2024-02-14,775
2024-02-15,756
2024-02-16,788
2024-02-17,788
2024-02-18,765
2024-02-19,812
2024-02-20,793
2024-02-21,803
2024-02-22,821
2024-02-23,823
2024-02-24,804
2024-02-25,801
2024-02-26,806
2024-02-27,831
2024-02-28,823
2024-02-29,784
2024-03-01,842
2024-03-02,821
2024-03-03,831
2024-03-04,865
2024-03-05,835
2024-03-06,851
2024-03-07,829
2024-03-08,859
2024-03-09,869
2024-03-10,844
2024-03-11,873
2024-03-12,852
2024-03-13,858
2024-03-14,883
2024-03-15,871
2024-03-16,866
2024-03-17,866
2024-03-18,890
2024-03-19,913
2024-03-20,863
2024-03-21,885
2024-03-22,890
2024-03-23,893
2024-03-24,906
2024-03-25,896
2024-03-26,930
2024-03-27,895
2024-03-28,914
2024-03-29,906
2024-03-30,914
2024-03-31,908
2024-04-01,907
2024-04-02,940
2024-04-03,937
2024-04-04,923
2024-04-05,919
2024-04-06,920
2024-04-07,950
2024-04-08,921
2024-04-09,918
2024-04-10,922
2024-04-11,931
2024-04-12,961
2024-04-13,917
2024-04-14,918
2024-04-15,946
2024-04-16,949
2024-04-17,925
2024-04-18,934
2024-04-19,931
2024-04-20,917
2024-04-21,904
2024-04-22,942
2024-04-23,934
2024-04-24,961
2024-04-25,917
2024-04-26,937
2024-04-27,932
2024-04-28,941
2024-04-29,935
2024-04-30,925
2024-05-01,930
2024-05-02,910
2024-05-03,926
2024-05-04,924
2024-05-05,945
2024-05-06,951
2024-05-07,925
2024-05-08,923
2024-05-09,914
2024-05-10,916
2024-05-11,919
2024-05-12,935
2024-05-13,924
2024-05-14,916
2024-05-15,918
2024-05-16,926
2024-05-17,903
2024-05-18,925
2024-05-19,902
2024-05-20,884
2024-05-21,900
2024-05-22,887
2024-05-23,903
2024-05-24,869
2024-05-25,881
2024-05-26,878
2024-05-27,883
2024-05-28,862
2024-05-29,869
2024-05-30,867
2024-05-31,889
2024-06-01,867
2024-06-02,885
2024-06-03,849
2024-06-04,857
2024-06-05,844
2024-06-06,844
2024-06-07,811
2024-06-08,862
2024-06-09,833
2024-06-10,831
2024-06-11,833
2024-06-12,845
2024-06-13,830
2024-06-14,806
2024-06-15,806
2024-06-16,800
2024-06-17,812
2024-06-18,805
2024-06-19,809
2024-06-20,775
2024-06-21,816
2024-06-22,798
2024-06-23,802
2024-06-24,775
2024-06-25,750
2024-06-26,782
2024-06-27,776
2024-06-28,766
2024-06-29,755
2024-06-30,725
2024-07-01,734
2024-07-02,721
2024-07-03,744
2024-07-04,712
2024-07-05,722
2024-07-06,722
2024-07-07,703
2024-07-08,727
2024-07-09,700
2024-07-10,691
2024-07-11,672
2024-07-12,697
2024-07-13,673
2024-07-14,671
2024-07-15,664
2024-07-16,669
2024-07-17,662
2024-07-18,658
2024-07-19,653
2024-07-20,655
2024-07-21,629
2024-07-22,632
2024-07-23,657
2024-07-24,584
2024-07-25,598
2024-07-26,599
2024-07-27,606
2024-07-28,578
2024-07-29,578
2024-07-30,590
2024-07-31,599
2024-08-01,558
2024-08-02,567
2024-08-03,572
2024-08-04,582
2024-08-05,567
2024-08-06,541
2024-08-07,552
2024-08-08,555
2024-08-09,530
2024-08-10,535
2024-08-11,510
2024-08-12,531
2024-08-13,488
2024-08-14,504
2024-08-15,486
2024-08-16,516
2024-08-17,491
2024-08-18,495
2024-08-19,482
2024-08-20,480
2024-08-21,466
2024-08-22,469
2024-08-23,480
2024-08-24,431
2024-08-25,442
2024-08-26,456
2024-08-27,425
2024-08-28,406
2024-08-29,440
2024-08-30,396
2024-08-31,410
