DateTime,Refugees
2023-09-07,849
2023-09-08,831
2023-09-09,795
2023-09-10,791
2023-09-11,785
2023-09-12,824
2023-09-13,833
2023-09-14,792
2023-09-15,770
2023-09-16,785
2023-09-17,810
2023-09-18,795
2023-09-19,795
2023-09-20,785
2023-09-21,782
2023-09-22,751
2023-09-23,748
2023-09-24,747
2023-09-25,770
2023-09-26,711
2023-09-27,776
2023-09-28,742
2023-09-29,708
2023-09-30,767
2023-10-01,754
2023-10-02,714
2023-10-03,741
2023-10-04,736
2023-10-05,681
2023-10-06,735
2023-10-07,686
2023-10-08,726
2023-10-09,741
2023-10-10,697
2023-10-11,710
2023-10-12,721
2023-10-13,752
2023-10-14,664
2023-10-15,699
2023-10-16,698
2023-10-17,692
2023-10-18,686
2023-10-19,682
2023-10-20,698
2023-10-21,695
2023-10-22,693
2023-10-23,712
2023-10-24,687
2023-10-25,692
2023-10-26,705
2023-10-27,722
2023-10-28,704
2023-10-29,622
2023-10-30,666
2023-10-31,672
2023-11-01,690
2023-11-02,683
2023-11-03,686
2023-11-04,672
2023-11-05,693
2023-11-06,706
2023-11-07,707
2023-11-08,667
2023-11-09,675
2023-11-10,681
2023-11-11,679
2023-11-12,694
2023-11-13,702
2023-11-14,698
2023-11-15,690
2023-11-16,673
2023-11-17,672
2023-11-18,669
2023-11-19,685
2023-11-20,722
2023-11-21,710
2023-11-22,704
2023-11-23,725
2023-11-24,709
2023-11-25,721
2023-11-26,698
2023-11-27,702
2023-11-28,712
2023-11-29,720
2023-11-30,734
2023-12-01,736
2023-12-02,737
2023-12-03,731
2023-12-04,742
2023-12-05,748
2023-12-06,736
2023-12-07,761
2023-12-08,738
2023-12-09,819
2023-12-10,780
2023-12-11,777
2023-12-12,759
2023-12-13,818
2023-12-14,784
2023-12-15,818
2023-12-16,770
2023-12-17,829
2023-12-18,821
2023-12-19,802
2023-12-20,816
2023-12-21,809
2023-12-22,810
2023-12-23,822
2023-12-24,854
2023-12-25,834
2023-12-26,837
2023-12-27,885
2023-12-28,805
2023-12-29,885
2023-12-30,915
2023-12-31,857
2024-01-01,908
2024-01-02,902
2024-01-03,915
2024-01-04,917
2024-01-05,904
2024-01-06,868
2024-01-07,891
2024-01-08,917
2024-01-09,902
2024-01-10,949
2024-01-11,938
2024-01-12,952
2024-01-13,962
2024-01-14,960
2024-01-15,997
2024-01-16,935
2024-01-17,1002
2024-01-18,984
2024-01-19,1024
2024-01-20,1013
2024-01-21,1051
2024-01-22,998
2024-01-23,1047
2024-01-24,1055
2024-01-25,1024
2024-01-26,1065
2024-01-27,1041
2024-01-28,1016
2024-01-29,1041
2024-01-30,1040
2024-01-31,1068
2024-02-01,1063
2024-02-02,1099
2024-02-03,1035
2024-02-04,1081
2024-02-05,1103
2024-02-06,1082
2024-02-07,1125
2024-02-08,1119
2024-02-09,1089
2024-02-10,1128
2024-02-11,1147
2024-02-12,1182
2024-02-13,1123
2024-02-14,1165
2024-02-15,1137
2024-02-16,1185
2024-02-17,1185
2024-02-18,1150
2024-02-19,1221
2024-02-20,1193
2024-02-21,1208
2024-02-22,1234
2024-02-23,1237
2024-02-24,1209
2024-02-25,1205
2024-02-26,1211
2024-02-27,1249
2024-02-28,1237
2024-02-29,1179
2024-03-01,1266
2024-03-02,1234
2024-03-03,1249
2024-03-04,1300
2024-03-05,1256
2024-03-06,1280
2024-03-07,1247
2024-03-08,1292
2024-03-09,1306
2024-03-10,1269
2024-03-11,1312
2024-03-12,1280
2024-03-13,1291
2024-03-14,1328
2024-03-15,1309
2024-03-16,1303
2024-03-17,1303
2024-03-18,1338
2024-03-19,1373
2024-03-20,1297
2024-03-21,1330
2024-03-22,1338
2024-03-23,1343
2024-03-24,1363
2024-03-25,1347
2024-03-26,1398
2024-03-27,1346
2024-03-28,1374
2024-03-29,1363
2024-03-30,1374
2024-03-31,1365
2024-04-01,1364
2024-04-02,1414
2024-04-03,1409
2024-04-04,1388
2024-04-05,1381
2024-04-06,1384
2024-04-07,1428
2024-04-08,1384
2024-04-09,1380
2024-04-10,1386
2024-04-11,1399
2024-04-12,1445
2024-04-13,1378
2024-04-14,1381
2024-04-15,1422
2024-04-16,1427
2024-04-17,1391
2024-04-18,1404
2024-04-19,1400
2024-04-20,1379
2024-04-21,1359
2024-04-22,1416
2024-04-23,1405
2024-04-24,1446
2024-04-25,1379
2024-04-26,1409
2024-04-27,1402
2024-04-28,1415
2024-04-29,1405
2024-04-30,1390
2024-05-01,1398
2024-05-02,1368
2024-05-03,1393
2024-05-04,1390
2024-05-05,1420
2024-05-06,1430
2024-05-07,1391
2024-05-08,1388
2024-05-09,1374
2024-05-10,1378
2024-05-11,1381
2024-05-12,1405
2024-05-13,1389
2024-05-14,1378
2024-05-15,1380
2024-05-16,1392
2024-05-17,1358
2024-05-18,1391
2024-05-19,1357
2024-05-20,1329
2024-05-21,1353
2024-05-22,1334
2024-05-23,1358
2024-05-24,1307
2024-05-25,1324
2024-05-26,1320
2024-05-27,1327
2024-05-28,1296
2024-05-29,1306
2024-05-30,1303
2024-05-31,1337
2024-06-01,1304
2024-06-02,1331
2024-06-03,1276
2024-06-04,1288
2024-06-05,1269
2024-06-06,1269
2024-06-07,1219
2024-06-08,1296
2024-06-09,1252
2024-06-10,1250
2024-06-11,1252
2024-06-12,1271
2024-06-13,1248
2024-06-14,1212
2024-06-15,1212
2024-06-16,1203
2024-06-17,1221
2024-06-18,1210
2024-06-19,1217
2024-06-20,1166
2024-06-21,1227
2024-06-22,1200
2024-06-23,1206
2024-06-24,1165
2024-06-25,1128
2024-06-26,1176
2024-06-27,1167
2024-06-28,1152
2024-06-29,1135
2024-06-30,1091
2024-07-01,1104
2024-07-02,1084
2024-07-03,1118
2024-07-04,1071
2024-07-05,1086
2024-07-06,1085
2024-07-07,1056
2024-07-08,1093
2024-07-09,1053
2024-07-10,1040
2024-07-11,1011
2024-07-12,1048
2024-07-13,1012
2024-07-14,1009
2024-07-15,998
2024-07-16,1006
2024-07-17,996
2024-07-18,989
2024-07-19,982
2024-07-20,985
2024-07-21,946
2024-07-22,950
2024-07-23,988
2024-07-24,878
2024-07-25,899
2024-07-26,900
2024-07-27,912
2024-07-28,869
2024-07-29,870
2024-07-30,888
2024-07-31,901
2024-08-01,840
2024-08-02,853
2024-08-03,859
2024-08-04,875
2024-08-05,852
2024-08-06,814
2024-08-07,830
2024-08-08,835
2024-08-09,797
2024-08-10,805
2024-08-11,767
2024-08-12,798
2024-08-13,734
2024-08-14,757
2024-08-15,731
2024-08-16,776
2024-08-17,739
2024-08-18,744
2024-08-19,725
2024-08-20,722
2024-08-21,700
2024-08-22,705
2024-08-23,722
2024-08-24,648
2024-08-25,664
2024-08-26,685
2024-08-27,639
2024-08-28,610
2024-08-29,661
2024-08-30,595
2024-08-31,617
