DateTime,Refugees
2023-10-27,604
2023-10-28,589
2023-10-29,521
2023-10-30,557
2023-10-31,562
2023-11-01,577
2023-11-02,571
2023-11-03,574
2023-11-04,563
2023-11-05,580
2023-11-06,591
2023-11-07,591
2023-11-08,558
2023-11-09,564
2023-11-10,570
2023-11-11,568
2023-11-12,581
2023-11-13,587
2023-11-14,584
2023-11-15,577
2023-11-16,563
2023-11-17,563
2023-11-18,560
2023-11-19,573
2023-11-20,604
2023-11-21,594
2023-11-22,589
2023-11-23,607
2023-11-24,593
2023-11-25,603
2023-11-26,584
2023-11-27,587
2023-11-28,596
2023-11-29,602
2023-11-30,614
2023-12-01,616
2023-12-02,617
2023-12-03,611
2023-12-04,621
2023-12-05,626
2023-12-06,616
2023-12-07,637
2023-12-08,618
2023-12-09,685
2023-12-10,652
2023-12-11,650
2023-12-12,635
2023-12-13,684
2023-12-14,656
2023-12-15,684
2023-12-16,644
2023-12-17,694
2023-12-18,687
2023-12-19,671
2023-12-20,683
2023-12-21,677
2023-12-22,678
2023-12-23,688
2023-12-24,714
2023-12-25,698
2023-12-26,700
2023-12-27,740
2023-12-28,674
2023-12-29,740
2023-12-30,765
2023-12-31,717
2024-01-01,759
2024-01-02,755
2024-01-03,765
2024-01-04,768
2024-01-05,756
2024-01-06,727
2024-01-07,745
2024-01-08,767
2024-01-09,755
2024-01-10,794
2024-01-11,785
2024-01-12,796
2024-01-13,805
2024-01-14,803
2024-01-15,834
2024-01-16,782
2024-01-17,838
2024-01-18,823
2024-01-19,857
2024-01-20,847
2024-01-21,879
2024-01-22,835
2024-01-23,876
2024-01-24,882
2024-01-25,857
2024-01-26,891
2024-01-27,871
2024-01-28,850
2024-01-29,871
2024-01-30,870
2024-01-31,893
2024-02-01,890
2024-02-02,920
2024-02-03,866
2024-02-04,905
2024-02-05,923
2024-02-06,906
2024-02-07,941
2024-02-08,936
2024-02-09,911
2024-02-10,944
2024-02-11,960
2024-02-12,989
2024-02-13,940
2024-02-14,975
2024-02-15,951
2024-02-16,992
2024-02-17,992
2024-02-18,962
2024-02-19,1022
2024-02-20,998
2024-02-21,1010
2024-02-22,1033
2024-02-23,1035
2024-02-24,1012
2024-02-25,1008
2024-02-26,1013
2024-02-27,1045
2024-02-28,1035
2024-02-29,986
2024-03-01,1059
2024-03-02,1033
2024-03-03,1045
2024-03-04,1088
2024-03-05,1050
2024-03-06,1071
2024-03-07,1043
2024-03-08,1081
2024-03-09,1093
2024-03-10,1062
2024-03-11,1098
2024-03-12,1071
2024-03-13,1080
2024-03-14,1111
2024-03-15,1095
2024-03-16,1090
2024-03-17,1090
2024-03-18,1119
2024-03-19,1149
2024-03-20,1085
2024-03-21,1113
2024-03-22,1120
2024-03-23,1123
2024-03-24,1140
2024-03-25,1127
2024-03-26,1170
2024-03-27,1126
2024-03-28,1150
2024-03-29,1140
2024-03-30,1149
2024-03-31,1142
2024-04-01,1141
2024-04-02,1183
2024-04-03,1179
2024-04-04,1161
2024-04-05,1156
2024-04-06,1157
2024-04-07,1194
2024-04-08,1158
2024-04-09,1155
2024-04-10,1160
2024-04-11,1171
2024-04-12,1209
2024-04-13,1153
2024-04-14,1155
2024-04-15,1190
2024-04-16,1194
2024-04-17,1164
2024-04-18,1175
2024-04-19,1171
2024-04-20,1154
2024-04-21,1137
2024-04-22,1185
2024-04-23,1175
2024-04-24,1209
2024-04-25,1154
2024-04-26,1178
2024-04-27,1173
2024-04-28,1184
2024-04-29,1176
2024-04-30,1163
2024-05-01,1170
2024-05-02,1145
2024-05-03,1165
2024-05-04,1163
2024-05-05,1188
2024-05-06,1196
2024-05-07,1164
2024-05-08,1161
2024-05-09,1150
2024-05-10,1153
2024-05-11,1156
2024-05-12,1176
2024-05-13,1162
2024-05-14,1153
2024-05-15,1154
2024-05-16,1165
2024-05-17,1136
2024-05-18,1164
2024-05-19,1135
2024-05-20,1112
2024-05-21,1132
2024-05-22,1116
2024-05-23,1136
2024-05-24,1093
2024-05-25,1108
2024-05-26,1105
2024-05-27,1110
2024-05-28,1084
2024-05-29,1093
2024-05-30,1090
2024-05-31,1119
2024-06-01,1091
2024-06-02,1114
2024-06-03,1068
2024-06-04,1078
2024-06-05,1062
2024-06-06,1061
2024-06-07,1020
2024-06-08,1084
2024-06-09,1047
2024-06-10,1045
2024-06-11,1047
2024-06-12,1063
2024-06-13,1044
2024-06-14,1014
2024-06-15,1014
2024-06-16,1006
2024-06-17,1022
2024-06-18,1012
2024-06-19,1018
2024-06-20,975
2024-06-21,1027
2024-06-22,1004
2024-06-23,1009
2024-06-24,975
2024-06-25,943
2024-06-26,984
2024-06-27,976
2024-06-28,964
2024-06-29,950
2024-06-30,912
2024-07-01,923
2024-07-02,907
2024-07-03,936
2024-07-04,896
2024-07-05,908
2024-07-06,908
2024-07-07,884
2024-07-08,914
2024-07-09,881
2024-07-10,870
2024-07-11,846
2024-07-12,877
2024-07-13,847
2024-07-14,844
2024-07-15,835
2024-07-16,842
2024-07-17,833
2024-07-18,828
2024-07-19,822
2024-07-20,824
2024-07-21,791
2024-07-22,795
2024-07-23,827
2024-07-24,734
2024-07-25,752
2024-07-26,753
2024-07-27,763
2024-07-28,727
2024-07-29,728
2024-07-30,743
2024-07-31,754
2024-08-01,702
2024-08-02,714
2024-08-03,719
2024-08-04,732
2024-08-05,713
2024-08-06,681
2024-08-07,695
2024-08-08,699
2024-08-09,667
2024-08-10,673
2024-08-11,642
2024-08-12,668
2024-08-13,614
2024-08-14,633
2024-08-15,611
2024-08-16,650
2024-08-17,618
2024-08-18,622
2024-08-19,606
2024-08-20,604
2024-08-21,586
2024-08-22,590
2024-08-23,604
2024-08-24,543
2024-08-25,555
2024-08-26,573
2024-08-27,535
2024-08-28,510
2024-08-29,553
2024-08-30,498
2024-08-31,516
