DateTime,Refugees
2023-10-01,1016
2023-10-02,962
2023-10-03,999
2023-10-04,992
2023-10-05,918
2023-10-06,990
2023-10-07,925
2023-10-08,979
2023-10-09,998
2023-10-10,939
2023-10-11,957
2023-10-12,972
2023-10-13,1013
2023-10-14,895
2023-10-15,942
2023-10-16,941
2023-10-17,933
2023-10-18,924
2023-10-19,919
2023-10-20,941
2023-10-21,937
2023-10-22,934
2023-10-23,959
2023-10-24,926
2023-10-25,933
2023-10-26,950
2023-10-27,973
2023-10-28,948
2023-10-29,839
2023-10-30,898
2023-10-31,905
2023-11-01,930
2023-11-02,920
2023-11-03,925
2023-11-04,906
2023-11-05,934
2023-11-06,952
2023-11-07,953
2023-11-08,899
2023-11-09,909
2023-11-10,917
2023-11-11,915
2023-11-12,935
2023-11-13,946
2023-11-14,941
2023-11-15,930
2023-11-16,907
2023-11-17,906
2023-11-18,902
2023-11-19,923
2023-11-20,973
2023-11-21,957
2023-11-22,948
2023-11-23,977
2023-11-24,956
2023-11-25,971
2023-11-26,941
2023-11-27,946
2023-11-28,959
2023-11-29,970
2023-11-30,989
2023-12-01,992
2023-12-02,993
2023-12-03,985
2023-12-04,1000
2023-12-05,1008
2023-12-06,992
2023-12-07,1026
2023-12-08,995
2023-12-09,1103
2023-12-10,1051
2023-12-11,1047
2023-12-12,1023
2023-12-13,1102
2023-12-14,1056
2023-12-15,1102
2023-12-16,1038
2023-12-17,1118
2023-12-18,1106
2023-12-19,1080
2023-12-20,1100
2023-12-21,1091
2023-12-22,1092
2023-12-23,1108
2023-12-24,1150
2023-12-25,1125
2023-12-26,1128
2023-12-27,1192
2023-12-28,1085
2023-12-29,1192
2023-12-30,1233
2023-12-31,1155
2024-01-01,1223
2024-01-02,1216
2024-01-03,1232
2024-01-04,1236
2024-01-05,1218
2024-01-06,1170
2024-01-07,1200
2024-01-08,1236
2024-01-09,1216
2024-01-10,1279
2024-01-11,1265
2024-01-12,1282
2024-01-13,1296
2024-01-14,1293
2024-01-15,1344
2024-01-16,1260
2024-01-17,1351
2024-01-18,1326
2024-01-19,1380
2024-01-20,1365
2024-01-21,1416
2024-01-22,1345
2024-01-23,1411
2024-01-24,1421
2024-01-25,1380
2024-01-26,1435
2024-01-27,1403
2024-01-28,1370
2024-01-29,1403
2024-01-30,1401
2024-01-31,1439
2024-02-01,1433
2024-02-02,1481
2024-02-03,1395
2024-02-04,1457
2024-02-05,1486
2024-02-06,1459
2024-02-07,1516
2024-02-08,1508
2024-02-09,1467
2024-02-10,1520
2024-02-11,1546
2024-02-12,1593
2024-02-13,1514
2024-02-14,1570
2024-02-15,1532
2024-02-16,1598
2024-02-17,1597
2024-02-18,1550
2024-02-19,1645
2024-02-20,1608
2024-02-21,1627
2024-02-22,1663
2024-02-23,1667
2024-02-24,1630
2024-02-25,1624
2024-02-26,1632
2024-02-27,1684
2024-02-28,1667
2024-02-29,1588
2024-03-01,1706
2024-03-02,1663
2024-03-03,1683
2024-03-04,1752
2024-03-05,1692
2024-03-06,1725
2024-03-07,1680
2024-03-08,1741
2024-03-09,1760
2024-03-10,1710
2024-03-11,1769
2024-03-12,1726
2024-03-13,1739
2024-03-14,1790
2024-03-15,1764
2024-03-16,1755
2024-03-17,1755
2024-03-18,1803
2024-03-19,1851
2024-03-20,1748
2024-03-21,1793
2024-03-22,1804
2024-03-23,1810
2024-03-24,1837
2024-03-25,1815
2024-03-26,1885
2024-03-27,1814
2024-03-28,1852
2024-03-29,1837
2024-03-30,1851
2024-03-31,1839
2024-04-01,1838
2024-04-02,1905
2024-04-03,1898
2024-04-04,1870
2024-04-05,1861
2024-04-06,1864
2024-04-07,1924
2024-04-08,1865
2024-04-09,1860
2024-04-10,1868
2024-04-11,1886
2024-04-12,1948
2024-04-13,1857
2024-04-14,1861
2024-04-15,1916
2024-04-16,1924
2024-04-17,1875
2024-04-18,1892
2024-04-19,1887
2024-04-20,1858
2024-04-21,1831
2024-04-22,1909
2024-04-23,1893
2024-04-24,1948
2024-04-25,1858
2024-04-26,1898
2024-04-27,1889
2024-04-28,1907
2024-04-29,1894
2024-04-30,1873
2024-05-01,1885
2024-05-02,1844
2024-05-03,1877
2024-05-04,1873
2024-05-05,1914
2024-05-06,1927
2024-05-07,1875
2024-05-08,1870
2024-05-09,1852
2024-05-10,1857
2024-05-11,1861
2024-05-12,1894
2024-05-13,1871
2024-05-14,1857
2024-05-15,1860
2024-05-16,1876
2024-05-17,1831
2024-05-18,1875
2024-05-19,1828
2024-05-20,1791
2024-05-21,1823
2024-05-22,1797
2024-05-23,1830
2024-05-24,1761
2024-05-25,1784
2024-05-26,1780
2024-05-27,1789
2024-05-28,1746
2024-05-29,1760
2024-05-30,1756
2024-05-31,1802
2024-06-01,1757
2024-06-02,1794
2024-06-03,1720
2024-06-04,1736
2024-06-05,1710
2024-06-06,1710
2024-06-07,1643
2024-06-08,1746
2024-06-09,1687
2024-06-10,1684
2024-06-11,1687
2024-06-12,1713
2024-06-13,1681
2024-06-14,1634
2024-06-15,1634
2024-06-16,1621
2024-06-17,1646
2024-06-18,1631
2024-06-19,1640
2024-06-20,1571
2024-06-21,1654
2024-06-22,1617
2024-06-23,1625
2024-06-24,1570
2024-06-25,1520
2024-06-26,1585
2024-06-27,1572
2024-06-28,1553
2024-06-29,1530
2024-06-30,1470
2024-07-01,1487
2024-07-02,1460
2024-07-03,1507
2024-07-04,1443
2024-07-05,1463
2024-07-06,1462
2024-07-07,1424
2024-07-08,1473
2024-07-09,1419
2024-07-10,1401
2024-07-11,1363
2024-07-12,1412
2024-07-13,1364
2024-07-14,1360
2024-07-15,1345
2024-07-16,1356
2024-07-17,1342
2024-07-18,1333
2024-07-19,1323
2024-07-20,1327
2024-07-21,1274
2024-07-22,1280
2024-07-23,1332
2024-07-24,1183
2024-07-25,1211
2024-07-26,1213
2024-07-27,1229
2024-07-28,1171
2024-07-29,1172
2024-07-30,1196
2024-07-31,1214
2024-08-01,1132
2024-08-02,1150
2024-08-03,1158
2024-08-04,1179
2024-08-05,1149
2024-08-06,1097
2024-08-07,1119
2024-08-08,1125
2024-08-09,1074
2024-08-10,1084
2024-08-11,1034
2024-08-12,1075
2024-08-13,989
2024-08-14,1020
2024-08-15,985
2024-08-16,1046
2024-08-17,995
2024-08-18,1002
2024-08-19,977
2024-08-20,973
2024-08-21,944
2024-08-22,951
2024-08-23,973
2024-08-24,874
2024-08-25,895
2024-08-26,924
2024-08-27,861
2024-08-28,822
2024-08-29,891
2024-08-30,801
2024-08-31,832
