DateTime,Refugees
2024-01-14,1244
2024-01-15,1293
2024-01-16,1213
2024-01-17,1299
2024-01-18,1275
2024-01-19,1328
2024-01-20,1313
2024-01-21,1362
2024-01-22,1294
2024-01-23,1358
2024-01-24,1367
2024-01-25,1328
2024-01-26,1381
2024-01-27,1350
2024-01-28,1318
2024-01-29,1350
2024-01-30,1348
2024-01-31,1385
2024-02-01,1379
2024-02-02,1425
2024-02-03,1342
2024-02-04,1402
2024-02-05,1430
2024-02-06,1404
2024-02-07,1459
2024-02-08,1451
2024-02-09,1411
2024-02-10,1463
2024-02-11,1488
2024-02-12,1533
2024-02-13,1456
2024-02-14,1511
2024-02-15,1474
2024-02-16,1537
2024-02-17,1537
2024-02-18,1491
2024-02-19,1583
2024-02-20,1547
2024-02-21,1566
2024-02-22,1600
2024-02-23,1604
2024-02-24,1568
2024-02-25,1562
2024-02-26,1571
2024-02-27,1620
2024-02-28,1604
2024-02-29,1528
2024-03-01,1641
2024-03-02,1600
2024-03-03,1620
2024-03-04,1686
2024-03-05,1628
2024-03-06,1660
2024-03-07,1617
2024-03-08,1675
2024-03-09,1694
2024-03-10,1645
2024-03-11,1702
2024-03-12,1660
2024-03-13,1674
2024-03-14,1722
2024-03-15,1698
2024-03-16,1689
2024-03-17,1689
2024-03-18,1735
2024-03-19,1781
2024-03-20,1682
2024-03-21,1725
2024-03-22,1735
2024-03-23,1741
2024-03-24,1767
2024-03-25,1746
2024-03-26,1813
2024-03-27,1745
2024-03-28,1782
2024-03-29,1767
2024-03-30,1781
2024-03-31,1770
2024-04-01,1769
2024-04-02,1833
2024-04-03,1827
2024-04-04,1799
2024-04-05,1791
2024-04-06,1794
2024-04-07,1851
2024-04-08,1795
2024-04-09,1790
2024-04-10,1797
2024-04-11,1814
2024-04-12,1874
2024-04-13,1787
2024-04-14,1791
2024-04-15,1844
2024-04-16,1851
2024-04-17,1804
2024-04-18,1820
2024-04-19,1815
2024-04-20,1788
2024-04-21,1762
2024-04-22,1836
2024-04-23,1822
2024-04-24,1874
2024-04-25,1788
2024-04-26,1826
2024-04-27,1817
2024-04-28,1835
2024-04-29,1822
2024-04-30,1803
2024-05-01,1813
2024-05-02,1774
2024-05-03,1806
2024-05-04,1802
2024-05-05,1842
2024-05-06,1854
2024-05-07,1804
2024-05-08,1800
2024-05-09,1782
2024-05-10,1786
2024-05-11,1791
2024-05-12,1822
2024-05-13,1801
2024-05-14,1787
2024-05-15,1789
2024-05-16,1805
2024-05-17,1761
2024-05-18,1804
2024-05-19,1759
2024-05-20,1724
2024-05-21,1754
2024-05-22,1729
2024-05-23,1761
2024-05-24,1694
2024-05-25,1717
2024-05-26,1712
2024-05-27,1721
2024-05-28,1680
2024-05-29,1693
2024-05-30,1690
2024-05-31,1734
2024-06-01,1691
2024-06-02,1726
2024-06-03,1655
2024-06-04,1671
2024-06-05,1645
2024-06-06,1645
2024-06-07,1581
2024-06-08,1680
2024-06-09,1623
2024-06-10,1620
2024-06-11,1623
2024-06-12,1648
2024-06-13,1618
2024-06-14,1572
2024-06-15,1572
2024-06-16,1560
2024-06-17,1583
2024-06-18,1569
2024-06-19,1578
2024-06-20,1512
2024-06-21,1591
2024-06-22,1555
2024-06-23,1564
2024-06-24,1511
2024-06-25,1462
2024-06-26,1525
2024-06-27,1513
2024-06-28,1494
2024-06-29,1472
2024-06-30,1414
2024-07-01,1431
2024-07-02,1405
2024-07-03,1450
2024-07-04,1389
2024-07-05,1408
2024-07-06,1407
2024-07-07,1370
2024-07-08,1417
2024-07-09,1365
2024-07-10,1348
2024-07-11,1311
2024-07-12,1359
2024-07-13,1312
2024-07-14,1308
2024-07-15,1295
2024-07-16,1304
2024-07-17,1291
2024-07-18,1283
2024-07-19,1273
2024-07-20,1277
2024-07-21,1226
2024-07-22,1232
2024-07-23,1282
2024-07-24,1138
2024-07-25,1165
2024-07-26,1167
2024-07-27,1182
2024-07-28,1127
2024-07-29,1128
2024-07-30,1151
2024-07-31,1169
2024-08-01,1089
2024-08-02,1106
2024-08-03,1114
2024-08-04,1135
2024-08-05,1105
2024-08-06,1056
2024-08-07,1077
2024-08-08,1083
2024-08-09,1034
2024-08-10,1043
2024-08-11,994
2024-08-12,1035
2024-08-13,951
2024-08-14,982
2024-08-15,948
2024-08-16,1007
2024-08-17,958
2024-08-18,965
2024-08-19,940
2024-08-20,936
2024-08-21,908
2024-08-22,915
2024-08-23,936
2024-08-24,841
2024-08-25,861
2024-08-26,889
2024-08-27,829
2024-08-28,791
2024-08-29,857
2024-08-30,771
2024-08-31,800
